Thu, 17 Mar 2016 20:53:00;xg_gradient_1_3_22_12_19_192_1003_900_5_0.01_0.5_0.8.csv;0.840690
Edit description;;
Wed, 16 Mar 2016 08:49:05;xg_grid_cv_max_16_03_19_28_192_1016_0.842364_842_4_0.01_0.7_0.6.csv;0.840026
Edit description;;
Wed, 16 Mar 2016 08:45:31;xg_grid_cv_max_62_09_32_52_192_1062_0.842158_906_5_0.01_0.5_0.7.csv;0.840450
Edit description;;
Wed, 16 Mar 2016 08:44:44;xg_grid_cv_max_44_07_17_13_192_1044_0.84261_834_5_0.01_0.5_0.7.csv;0.840474
Edit description;;
Wed, 16 Mar 2016 08:43:46;xg_grid_cv_max_27_05_01_56_192_1027_0.842275_799_5_0.01_0.5_0.7.csv;0.840304
Edit description;;
Wed, 16 Mar 2016 08:41:58;xg_grid_cv_max_26_04_45_23_192_1026_0.842781_895_5_0.01_0.5_0.7.csv;0.841003
Edit description;;
Tue, 15 Mar 2016 12:59:01;xg_grid_cv_max_158_19_06_47_278_1158_0.841286_899_6_0.03_0.5_0.8.csv;0.839429
Edit description;;
Tue, 15 Mar 2016 12:58:01;xg_grid_cv_max_156_18_43_41_278_1156_0.841334_267_6_0.03_0.5_0.8.csv;0.839800
Edit description;;
Tue, 15 Mar 2016 12:57:14;xg_grid_cv_max_155_18_37_37_278_1155_0.841185_280_6_0.03_0.5_0.8.csv;0.840551
Edit description;;
Tue, 15 Mar 2016 12:56:32;xg_grid_cv_max_154_18_32_12_278_1154_0.841819_306_6_0.03_0.5_0.8.csv;0.839228
Edit description;;
Tue, 15 Mar 2016 12:55:33;xg_grid_cv_max_151_18_21_08_278_1151_0.841403_198_6_0.03_0.5_0.8.csv;0.839452
Edit description;;
Mon, 14 Mar 2016 02:21:29;xg_grid_cv_max_119_10_33_16_278_1119_0.841387_145_6_0.03_0.5_0.8.csv;0.839204
Edit description;;
Mon, 14 Mar 2016 02:20:55;xg_grid_cv_max_112_10_12_10_278_1112_0.841288_912_6_0.03_0.5_0.8.csv;0.839760
Edit description;;
Mon, 14 Mar 2016 02:20:24;xg_grid_cv_max_111_09_46_17_278_1111_0.841918_922_6_0.03_0.5_0.8.csv;0.839681
Edit description;;
Mon, 14 Mar 2016 02:19:50;xg_grid_cv_max_108_07_37_26_278_1108_0.841189_232_6_0.03_0.5_0.8.csv;0.839133
Edit description;;
Mon, 14 Mar 2016 02:19:16;xg_grid_cv_max_107_07_32_36_278_1107_0.841299_275_6_0.03_0.5_0.8.csv;0.839151
Edit description;;
Sun, 13 Mar 2016 12:10:20;xg_grid_cv_max_106_07_27_56_278_1106_0.841532_379_6_0.03_0.5_0.8.csv;0.840359
Edit description;;
Sun, 13 Mar 2016 12:09:39;xg_grid_cv_max_103_07_16_06_278_1103_0.841117_191_6_0.03_0.5_0.8.csv;0.840016
Edit description;;
Sun, 13 Mar 2016 12:08:51;xg_grid_cv_max_91_06_03_38_278_1091_0.841021_239_6_0.03_0.5_0.8.csv;0.839507
Edit description;;
Sun, 13 Mar 2016 12:07:34;xg_grid_cv_max_124_10_56_54_278_1124_0.842104_245_6_0.03_0.5_0.8.csv;0.838982
Edit description;;
Sun, 13 Mar 2016 12:06:21;xg_grid_cv_max_80_05_15_52_278_1080_0.84254_714_6_0.03_0.5_0.8.csv;0.840079
Edit description;;
Sat, 12 Mar 2016 10:04:52;xg_grid_cv_max_55_02_13_37_278_1055_0.841694_193_6_0.03_0.5_0.8.csv;0.840343
Edit description;;
Sat, 12 Mar 2016 10:04:20;xg_grid_cv_max_54_02_10_00_278_1054_0.841889_206_6_0.03_0.5_0.8.csv;0.839915
Edit description;;
Sat, 12 Mar 2016 10:03:43;xg_grid_cv_max_54_02_10_00_278_1054_0.841889_206_6_0.03_0.5_0.8.csv;0.839915
Edit description;;
Sat, 12 Mar 2016 10:03:13;xg_grid_cv_max_43_00_43_05_278_1043_0.841772_265_6_0.03_0.5_0.8.csv;0.840478
Edit description;;
Sat, 12 Mar 2016 10:02:39;xg_grid_cv_max_39_00_16_59_278_1039_0.842077_146_6_0.03_0.5_0.8.csv;0.839156
Edit description;;
Fri, 11 Mar 2016 12:55:57;xg_grid_cv_max_32_23_52_35_278_1032_0.842061_651_6_0.03_0.5_0.8.csv;0.839959
Edit description;;
Fri, 11 Mar 2016 12:55:09;xg_grid_cv_max_31_23_34_38_278_1031_0.841762_749_6_0.03_0.5_0.8.csv;0.840535
Edit description;;
Fri, 11 Mar 2016 12:54:36;xg_grid_cv_max_28_22_30_58_278_1028_0.841176_270_6_0.03_0.5_0.8.csv;0.840333
Edit description;;
Fri, 11 Mar 2016 12:54:04;xg_grid_cv_max_27_22_23_51_278_1027_0.842665_276_6_0.03_0.5_0.8.csv;0.840174
Edit description;;
Fri, 11 Mar 2016 12:53:28;xg_grid_cv_max_26_22_17_25_278_1026_0.841803_318_6_0.03_0.5_0.8.csv;0.840448
Edit description;;
Thu, 10 Mar 2016 05:17:55;xg_grid_cv_bag_07_16_5518.csv;0.840694
Edit description;;
Thu, 10 Mar 2016 05:13:49;xg_grid_cv_max_55_15_19_16_248_1055_0.842352_166_5_0.03_0.5_0.8.csv;0.840446
Edit description;;
Thu, 10 Mar 2016 05:13:19;xg_grid_cv_max_54_15_16_21_248_1054_0.842203_226_5_0.03_0.5_0.8.csv;0.839974
Edit description;;
Thu, 10 Mar 2016 05:12:45;xg_grid_cv_max_39_13_19_52_248_1039_0.842267_145_5_0.03_0.5_0.8.csv;0.839549
Edit description;;
Thu, 10 Mar 2016 05:12:11;xg_grid_cv_max_31_12_34_35_248_1031_0.842009_722_5_0.03_0.5_0.8.csv;0.840252
Edit description;;
Wed, 09 Mar 2016 08:10:10;xg_grid_cv_max_6_10_05_09_248_1006_0.841637_227_5_0.07_0.5_0.8.csv;0.839988
Edit description;;
Wed, 09 Mar 2016 08:09:37;xg_grid_cv_max_3_09_46_28_248_1003_0.841922_130_5_0.07_0.5_0.8.csv;0.838795
Edit description;;
Wed, 09 Mar 2016 08:09:17;xg_grid_cv_max_2_09_43_47_248_1002_0.841502_120_4_0.07_0.5_0.8.csv;0.838308
Edit description;;
Wed, 09 Mar 2016 06:54:01;xg_bag_08_52_48_rand_75.csv;0.840714
Edit description;;
Wed, 09 Mar 2016 06:53:31;xg_grid_cv_08_51_26_248_303_auc_0.03_0.5_0.8.csv;0.839973
Edit description;;
Tue, 08 Mar 2016 07:20:48;xg_grid_cv_09_20_27_253_0.1_4_0.05_0.5_0.9.csv;0.840389
Edit description;;
Tue, 08 Mar 2016 07:15:54;xg_grid_cv_09_15_28_253_0.1_4_0.05_0.5_0.9.csv;0.838592
Edit description;;
Mon, 07 Mar 2016 23:06:56;xg_bag_01_05_42_wo_d_var30_n50_d8.csv;0.830968
Edit description;;
Mon, 07 Mar 2016 22:01:22;xg_bag_23_58_47_wo_d_var30_n500.csv;0.832282
Edit description;;
Mon, 07 Mar 2016 20:30:53;xg_bag_22_30_30_wo_d_var30_n100.csv;0.834562
Edit description;;
Mon, 07 Mar 2016 20:29:54;xg_bag_22_29_34_wo_d_var30_n100.csv;0.835967
Edit description;;
Mon, 07 Mar 2016 20:18:15;xg_bag_22_16_37_wo_d_var30.csv;0.835967
Edit description;;
Sun, 06 Mar 2016 09:13:19;xg_bag_11_12_40_rand_5.csv;0.837979
Edit description;;
Sat, 05 Mar 2016 15:44:24;h2o_gbm_17_43_26_ensemble.csv;0.840524
Edit description;;
Sat, 05 Mar 2016 10:31:09;xg_bag_h2o_12_30_42_ensemble.csv;0.839481
Edit description;;
Sat, 05 Mar 2016 10:27:31;xg_bag_12_27_07_ensemble.csv;0.840225
Edit description;;
Sat, 05 Mar 2016 10:24:19;xg_bag_12_23_33_rand_30.csv;0.838061
Edit description;;
Sat, 05 Mar 2016 10:07:25;h2o_gbm_12_02_53.csv;0.790144
Edit description;;
